yr_built,city,bedrooms,bathrooms,sqft_living,sqft_lot,price
1988,Issaquah,4.0,3.25,3030,9273,660000.0
1988,Kirkland,4.0,2.5,3360,11548,950000.0
1988,Woodinville,4.0,3.0,3740,30884,869000.0
1988,Bellevue,3.0,2.5,1900,3255,550000.0
1988,Woodinville,4.0,2.5,3420,30410,725000.0
1988,Auburn,3.0,2.5,1970,9607,289000.0
1988,Federal Way,3.0,1.75,1580,6620,279900.0
1988,Issaquah,3.0,2.0,2460,41343,620000.0
1988,Renton,3.0,1.0,1520,213444,425000.0
1988,Woodinville,3.0,2.5,2610,35000,665000.0
1988,Renton,4.0,2.5,2290,11173,436500.0
1988,Federal Way,4.0,2.5,3560,12047,486000.0
1988,North Bend,3.0,2.25,1780,191228,274333.333333
1988,Bellevue,4.0,3.25,5010,34460,692000.0
1988,Federal Way,4.0,2.5,1980,7403,342246.428571
1988,Bellevue,4.0,2.5,3700,21755,812650.0
1987,Des Moines,3.0,1.75,1370,5858,257950.0
1987,Federal Way,3.0,2.5,2090,10834,285000.0
1987,Sammamish,3.0,2.5,1900,8744,560000.0
1987,Issaquah,4.0,2.5,2110,13850,606000.0
1987,Sammamish,4.0,2.5,3880,14550,762300.0
1987,Issaquah,3.0,2.5,1940,37565,500000.0
1987,Sammamish,3.0,1.75,1750,11340,491300.0
1987,Redmond,3.0,2.5,3560,107290,851000.0
1987,Mercer Island,5.0,4.5,5190,23716,1702500.0
1987,Maple Valley,3.0,2.25,2200,16921,410000.0
1987,Duvall,3.0,2.25,1490,9600,287000.0
1987,North Bend,3.0,2.5,1480,15639,275000.0
1987,Seattle,3.0,2.25,1290,2500,605000.0
1987,Snoqualmie,3.0,2.25,1410,14110,352500.0
1987,Redmond,3.0,2.25,1990,10260,675000.0
1987,Bellevue,4.0,1.75,2450,13300,760000.0
1987,Auburn,3.0,2.25,1400,31626,315000.0
1987,Renton,3.0,2.5,3050,158558,555000.0
1987,Bellevue,2.0,1.75,1890,9466,1065000.0
1987,Bellevue,3.0,2.25,2230,9053,600000.0
1987,Bellevue,4.0,2.5,2350,8001,770000.0
1987,Kirkland,3.0,2.75,2890,12130,1170000.0
1987,Sammamish,4.0,2.5,2560,36601,675000.0
1987,Auburn,4.0,3.0,2830,213879,549900.0
1987,Renton,3.0,2.0,1630,8702,445000.0
1987,Covington,3.0,1.75,1670,7415,274950.0
1987,Sammamish,3.0,2.5,2190,10370,665000.0
1987,Seattle,4.0,2.75,1240,3867,400000.0
1987,Sammamish,3.0,2.5,2670,10082,642000.0
1987,Sammamish,5.0,2.75,2080,13189,538888.0
1987,Sammamish,4.0,2.5,2720,10000,665000.0
1987,Kent,3.0,2.25,2130,8721,316000.0
1987,Woodinville,4.0,2.5,2790,45902,654950.0
1987,Issaquah,4.0,2.5,2620,9873,600000.0
1987,Issaquah,3.0,2.5,2430,54059,770000.0
1987,Bellevue,4.0,2.5,2770,8642,907500.0
1987,Bellevue,3.0,2.5,2670,10338,749000.0
1987,Kirkland,3.0,1.75,1230,7500,385000.0
1987,Auburn,3.0,2.25,1680,35127,285000.0
1987,Seattle,4.0,3.25,2050,5000,750000.0
1987,Redmond,4.0,2.5,3760,29224,1010000.0
1987,Auburn,2.0,1.5,1800,26615,345000.0
1987,Renton,4.0,2.25,1760,9602,353500.0
1987,Sammamish,4.0,2.25,2170,7737,566000.0
1987,Federal Way,4.0,2.5,2610,7091,325000.0
1987,Kent,3.0,1.75,1700,7532,255000.0
1987,Issaquah,4.0,2.5,1910,7683,620000.0
1987,Renton,4.0,2.5,2640,8625,429900.0
1987,Redmond,4.0,2.5,2440,34290,720000.0
1987,Des Moines,3.0,2.0,1470,8089,280000.0
1987,Kirkland,4.0,3.5,3530,14406,874150.0
1987,Sammamish,3.0,2.5,2260,10153,600000.0
1987,Issaquah,4.0,3.5,3910,59863,780000.0
1987,Seattle,3.0,3.25,1980,2850,660000.0
1987,Issaquah,3.0,2.5,1860,8060,505000.0
1987,Renton,3.0,2.25,1780,16290,350000.0
1987,Woodinville,4.0,3.5,4040,50479,910000.0
1987,Bellevue,3.0,2.0,2330,26571,530000.0
1987,Kent,4.0,2.5,1970,6600,274900.0
1987,Federal Way,3.0,2.75,2090,9620,300000.0
1987,Bellevue,4.0,2.25,2500,8866,808000.0
1987,Kirkland,3.0,2.25,1550,5511,481015.0
1987,Seattle,4.0,2.75,2160,5005,550000.0
1987,Redmond,3.0,2.5,2040,10086,542500.0
1987,Redmond,4.0,3.0,5430,108900,1360000.0
1987,Sammamish,4.0,2.5,2850,37522,645000.0
1987,Bellevue,3.0,2.5,3420,25150,789900.0
1987,Issaquah,3.0,2.25,1940,5980,580000.0
1987,Redmond,3.0,2.0,2560,14680,599000.0
1987,Covington,2.0,1.75,1460,7926,237950.0
1987,Auburn,4.0,2.5,2200,9397,237227.857143
1987,Redmond,4.0,2.5,2683,40386,681965.78125
1987,Redmond,4.0,2.5,2540,38677,677099.565217
1987,Sammamish,4.0,2.5,1820,20011,673476.818182
1986,Issaquah,3.0,2.5,1650,14054,379880.0
1986,Duvall,3.0,2.0,1050,10072,300000.0
1986,Auburn,3.0,2.0,2560,216777,560000.0
1986,Maple Valley,5.0,2.25,2180,7813,302000.0
1986,Bellevue,4.0,2.5,3560,11119,860000.0
1986,Sammamish,3.0,1.75,2170,26460,510000.0
1986,Kent,3.0,2.5,1780,7214,266000.0
1986,Redmond,3.0,2.5,2580,13096,802000.0
1986,Sammamish,4.0,2.75,2550,7636,582800.0
1986,Kenmore,3.0,2.25,1180,9630,342400.0
1986,Sammamish,3.0,2.5,4560,17622,695000.0
1986,Seattle,3.0,1.5,850,2500,295000.0
1986,Federal Way,4.0,3.5,1850,6519,248000.0
1986,Renton,3.0,2.5,2480,8342,415000.0
1986,Federal Way,3.0,2.25,1580,7941,247000.0
1986,Seattle,4.0,2.75,2050,3960,480000.0
1986,Woodinville,4.0,2.5,2630,48706,625000.0
1986,Federal Way,2.0,2.0,1390,1302,186950.0
1986,Des Moines,3.0,1.75,1590,7617,210000.0
1986,Issaquah,4.0,2.5,2870,12648,720000.0
1986,Federal Way,2.0,2.5,1240,2689,174500.0
1986,Issaquah,3.0,2.25,2560,41346,658588.0
1986,Redmond,4.0,2.5,2730,36183,760000.0
1986,Kenmore,3.0,1.75,1530,10731,400000.0
1986,Renton,3.0,2.0,2260,11305,400000.0
1986,Redmond,3.0,2.25,1830,7897,572000.0
1986,Redmond,3.0,2.5,2670,12187,744000.0
1986,Duvall,3.0,2.0,1350,11805,325000.0
1986,Seattle,3.0,2.0,1310,2550,428000.0
1986,Fall City,5.0,2.25,1970,15247,435000.0
1986,Seattle,3.0,1.75,1720,5899,514000.0
1986,Auburn,4.0,2.25,2640,31941,489950.0
1986,SeaTac,2.0,1.0,930,7550,230000.0
1986,Kent,3.0,2.0,1870,5909,259000.0
1986,Redmond,4.0,2.75,3150,38865,854000.0
1986,Duvall,3.0,2.25,2140,11266,400000.0
1986,Maple Valley,3.0,2.0,1260,8092,242000.0
1986,Sammamish,4.0,2.5,2090,10306,632500.0
1986,Redmond,4.0,2.25,2330,8994,639500.0
1986,Bellevue,4.0,2.5,2650,18295,725000.0
1986,Carnation,3.0,2.0,1610,15005,345000.0
1986,Auburn,3.0,2.0,1770,7000,241000.0
1986,Federal Way,3.0,2.5,3316,11447,490600.0
1986,Seattle,5.0,2.75,1970,5400,399950.0
1986,Kirkland,3.0,1.75,1710,8767,630000.0
1986,Kirkland,3.0,2.5,1530,2913,379000.0
1986,SeaTac,5.0,2.25,2000,7900,0.0
1986,Sammamish,3.0,2.25,2180,7741,341750.0
1985,North Bend,3.0,2.5,2430,88426,452500.0
1985,Redmond,4.0,2.5,2150,37981,609000.0
1985,Redmond,3.0,2.0,1760,9055,460000.0
1985,Woodinville,5.0,3.75,4130,226076,900000.0
1985,Renton,3.0,2.25,1630,12295,339950.0
1985,Kent,3.0,2.0,1410,7566,239900.0
1985,Issaquah,3.0,2.0,1860,13374,560000.0
1985,Redmond,4.0,2.5,3240,20301,749400.0
1985,Kent,2.0,1.5,1070,9643,252700.0
1985,Redmond,4.0,2.5,2060,7475,575550.0
1985,Bellevue,3.0,2.25,1640,7200,350000.0
1985,Issaquah,3.0,2.5,2420,49928,429000.0
1985,Seattle,3.0,3.25,3790,19000,1600000.0
1985,Seattle,3.0,2.5,1590,2550,488000.0
1985,Kent,3.0,1.75,1950,52256,412000.0
1985,Redmond,4.0,2.5,2150,9070,615000.0
1985,Mercer Island,4.0,3.5,2790,10125,1298000.0
1985,Maple Valley,3.0,2.5,2340,59058,485000.0
1985,Sammamish,3.0,2.0,2260,9568,539000.0
1985,Seattle,3.0,3.0,1730,2940,490000.0
1985,Mercer Island,4.0,3.25,3300,15907,1350000.0
1985,Kent,3.0,1.75,1840,9697,235000.0
1985,Issaquah,3.0,2.5,1580,6065,485000.0
1985,Woodinville,4.0,2.5,2960,41656,883000.0
1985,Issaquah,4.0,2.5,2120,9603,575000.0
1985,Seattle,3.0,2.25,2280,5750,475000.0
1985,Redmond,3.0,2.25,2010,10760,605000.0
1985,Issaquah,3.0,2.25,1470,4653,455000.0
1985,Kent,3.0,2.25,1650,2958,233500.0
1985,Woodinville,4.0,3.0,3580,35261,925000.0
1985,Kent,3.0,2.0,1410,5760,245000.0
1985,Sammamish,4.0,4.5,4225,284011,1005000.0
1985,Issaquah,4.0,2.5,2110,35091,460000.0
1985,Kent,3.0,2.5,1630,7950,279000.0
1985,Kenmore,2.0,2.25,1330,10838,355000.0
1985,Maple Valley,3.0,1.75,1410,8100,263000.0
1985,Issaquah,3.0,2.25,1470,4322,491500.0
1985,Bellevue,5.0,2.25,2900,10300,675000.0
1985,Bellevue,2.0,2.5,3180,9400,1411600.0
1985,Seattle,2.0,2.0,1240,2500,445000.0
1985,Sammamish,4.0,2.5,2690,18653,645000.0
1985,Federal Way,3.0,2.75,3176,13391,819000.0
1985,Redmond,4.0,2.5,3350,35298,720500.0
1985,Bothell,4.0,2.75,2910,6308,525000.0
1985,Medina,5.0,3.0,4290,20445,2680000.0
1985,Carnation,3.0,3.0,3910,19023,280000.0
1985,Auburn,3.0,1.75,1880,11249,248400.0
1985,Woodinville,4.0,2.75,4230,31747,405125.0
1984,Auburn,3.0,1.75,1920,9306,245000.0
1984,Redmond,5.0,2.25,3040,8111,562000.0
1984,Vashon,2.0,1.0,960,28717,255000.0
1984,Lake Forest Park,4.0,2.25,2470,7447,565000.0
1984,Kent,4.0,2.25,1930,7452,312000.0
1984,Federal Way,5.0,5.0,5774,31675,740000.0
1984,Renton,3.0,2.25,2120,15003,345000.0
1984,Woodinville,3.0,2.25,1990,7340,445000.0
1984,Newcastle,3.0,2.25,2030,9791,572500.0
1984,Auburn,3.0,2.0,1170,7258,250000.0
1984,Redmond,3.0,1.75,2060,12558,625000.0
1984,Sammamish,3.0,2.5,2600,10092,625000.0
1984,Redmond,3.0,2.5,2390,9157,735000.0
1984,Kent,3.0,2.0,1490,8371,255000.0
1984,SeaTac,4.0,3.5,2630,3435,325000.0
1984,Redmond,3.0,2.0,1230,11502,475000.0
1984,Redmond,4.0,3.0,2580,209523,799000.0
1984,Renton,3.0,2.5,1680,11193,306000.0
1984,Sammamish,3.0,2.25,2675,40910,660000.0
1984,Issaquah,3.0,2.5,1690,9626,535000.0
1984,Federal Way,3.0,2.25,1500,7615,219950.0
1984,Medina,4.0,2.5,2740,16007,1225000.0
1984,Renton,3.0,1.75,1420,7650,310000.0
1984,Kent,3.0,1.75,1590,7560,250000.0
1984,North Bend,3.0,1.5,1360,9760,240000.0
1984,Sammamish,4.0,2.25,2180,7297,610750.0
1984,Sammamish,3.0,1.0,1330,15678,405000.0
1984,Seattle,4.0,1.75,1690,4080,385000.0
1984,Federal Way,3.0,2.25,1640,7350,221000.0
1984,Seattle,3.0,2.25,1470,2500,490000.0
1984,Woodinville,5.0,2.5,4470,35124,831500.0
1984,Covington,3.0,1.75,1230,9600,239950.0
1984,Kent,4.0,2.75,2700,37011,385000.0
1984,Woodinville,3.0,1.75,2300,35722,520000.0
1984,Sammamish,3.0,2.0,1230,11413,400000.0
1984,Auburn,4.0,2.0,1570,9415,235000.0
1984,Kenmore,3.0,2.25,1400,11400,374500.0
1984,Kent,4.0,2.25,2260,7200,289659.0
1984,Sammamish,4.0,2.25,3190,11597,750000.0
1984,Woodinville,4.0,2.5,3300,165528,760000.0
1984,Sammamish,3.0,1.75,2050,9580,540000.0
1984,Federal Way,3.0,1.75,1400,9546,217500.0
1984,Sammamish,3.0,2.0,1240,11172,401000.0
1984,Bellevue,5.0,3.25,3760,9792,851000.0
1984,Kent,3.0,1.75,1200,24805,250000.0
1984,Kent,3.0,2.5,2390,34041,339950.0
1984,Seattle,3.0,1.75,1470,4950,459500.0
1984,Des Moines,3.0,2.25,2590,15229,538250.0
1984,Redmond,3.0,2.25,1820,9670,557500.0
1984,Bellevue,5.0,3.5,5960,13703,452500.0
1984,Bellevue,3.0,1.75,1880,10032,486445.833333
1984,Renton,4.0,2.25,2890,18226,0.0
1983,North Bend,3.0,1.5,1180,10277,275000.0
1983,Auburn,4.0,1.0,1430,8355,224500.0
1983,Sammamish,4.0,2.5,2240,12032,592500.0
1983,Sammamish,4.0,2.5,3160,11380,645000.0
1983,Redmond,3.0,1.75,1300,62290,540000.0
1983,Kent,4.0,2.25,3250,34293,480000.0
1983,Kirkland,4.0,3.25,3440,35021,1050000.0
1983,Black Diamond,2.0,1.0,590,10945,398000.0
1983,Redmond,3.0,4.0,4380,42769,1050000.0
1983,Kirkland,3.0,2.0,1650,9641,410000.0
1983,Renton,4.0,2.5,1750,8476,335000.0
1983,Issaquah,3.0,1.75,1850,7735,585000.0
1983,Kent,3.0,2.5,1440,7741,265000.0
1983,Kent,3.0,1.75,1780,13095,325000.0
1983,Pacific,3.0,1.75,1210,8075,215000.0
1983,Bellevue,3.0,2.25,3060,12095,860000.0
1983,Bellevue,4.0,2.25,2060,8470,655000.0
1983,Redmond,2.0,2.0,1540,54450,475000.0
1983,Redmond,3.0,2.25,2090,12112,562100.0
1983,Renton,3.0,2.0,1410,7622,272500.0
1983,Federal Way,3.0,2.5,1720,8755,275000.0
1983,Covington,3.0,1.5,1810,29308,261000.0
1983,Woodinville,4.0,2.75,3110,35235,749950.0
1983,Shoreline,4.0,3.0,1980,7931,395000.0
1983,Kent,4.0,2.75,3270,50994,435000.0
1983,Woodinville,3.0,1.5,1730,40250,535500.0
1983,Milton,3.0,1.75,1370,9900,320000.0
1983,Kirkland,5.0,4.0,3760,28040,1025000.0
1983,Auburn,2.0,1.75,1490,224334,475000.0
1983,Bothell,4.0,2.75,2490,9714,608000.0
1983,Seattle,3.0,1.5,1210,5240,305000.0
1983,Kirkland,2.0,1.5,1088,1360,250000.0
1983,Mercer Island,5.0,6.75,9640,13068,4668000.0
1983,Sammamish,4.0,2.5,2490,12929,616000.0
1983,Renton,3.0,2.0,1410,7466,229950.0
1983,Covington,4.0,1.75,1770,9011,264950.0
1983,Sammamish,3.0,3.0,3450,16200,688000.0
1983,Auburn,3.0,2.0,1440,7210,210000.0
1983,Kirkland,3.0,2.25,1820,7326,489950.0
1983,Renton,3.0,2.5,1820,8085,329950.0
1983,Kirkland,3.0,1.75,1560,7207,440000.0
1983,Federal Way,3.0,1.0,1050,7577,194000.0
1983,Woodinville,3.0,2.0,1410,9600,365500.0
1983,Sammamish,3.0,1.75,1440,11787,495000.0
1983,Sammamish,3.0,1.75,1520,11085,475580.0
1983,Duvall,3.0,1.0,1040,8128,234000.0
1983,Redmond,3.0,2.0,2570,28500,660000.0
1983,Woodinville,3.0,2.25,1600,45613,502000.0
1983,Kirkland,3.0,2.0,1660,15050,453000.0
1983,Woodinville,3.0,1.75,2330,12141,535000.0
1983,Milton,3.0,1.75,1140,10400,250000.0
1983,Federal Way,3.0,2.25,1720,7885,290256.0
1983,Issaquah,5.0,3.5,3480,36615,0.0
1983,Kent,4.0,2.5,1860,6687,268971.875
1983,Kent,3.0,1.75,1150,8079,220083.333333
1983,Clyde Hill,4.0,2.5,4080,18362,0.0
1983,Bellevue,3.0,2.5,1460,7573,534333.333333
1982,Seattle,4.0,3.0,2170,4000,831000.0
1982,Seattle,3.0,1.75,1900,5520,385000.0
1982,Woodinville,4.0,3.25,2400,29252,585000.0
1982,Mercer Island,5.0,3.25,3370,17458,1550000.0
1982,Vashon,3.0,1.75,1726,197326,363750.0
1982,Kent,3.0,2.25,1440,7673,249000.0
1982,Kirkland,1.0,1.5,810,3211,285000.0
1982,Redmond,4.0,2.5,2150,12028,639000.0
1982,Kent,3.0,1.75,1570,7775,263000.0
1982,Redmond,3.0,2.75,2200,14925,432000.0
1982,Enumclaw,3.0,1.0,960,9633,218000.0
1982,Issaquah,7.0,4.5,4290,37607,840000.0
1982,Bellevue,5.0,3.0,3640,8239,1595000.0
1982,Sammamish,3.0,2.0,1750,15500,472500.0
1982,Shoreline,3.0,2.5,4310,32093,1735000.0
1982,Covington,3.0,1.75,1370,8719,247200.0
1982,Sammamish,4.0,2.5,2810,11120,675000.0
1982,Shoreline,3.0,1.0,1320,7341,370000.0
1982,SeaTac,3.0,3.0,3700,10375,489000.0
1982,Auburn,4.0,2.25,2340,217014,404950.0
1982,North Bend,3.0,1.75,1570,16817,370000.0
1982,Kirkland,2.0,1.5,1090,2686,249000.0
1982,Kirkland,2.0,1.75,1210,7507,342500.0
1982,Sammamish,3.0,2.5,3720,11610,571986.111111
1981,Kirkland,3.0,1.0,1010,9360,350000.0
1981,Renton,3.0,1.0,1090,7315,289000.0
1981,Seattle,3.0,2.5,2550,7200,1400000.0
1981,Sammamish,3.0,1.75,1180,10541,385000.0
1981,Renton,3.0,1.75,1610,12247,305000.0
1981,Covington,3.0,1.75,1380,7350,195000.0
1981,Des Moines,4.0,2.75,2750,14982,604700.0
1981,Redmond,3.0,3.0,2980,28000,675000.0
1981,Renton,4.0,1.75,1700,7800,349000.0
1981,Seattle,3.0,2.0,1060,5750,315000.0
1981,Redmond,3.0,2.75,2180,7519,568500.0
1981,Bothell,3.0,1.75,1660,9600,420000.0
1981,Seattle,4.0,3.0,4590,9150,960000.0
1981,Sammamish,3.0,1.5,1180,12324,372500.0
1981,Woodinville,3.0,2.5,2670,47480,605000.0
1981,Woodinville,4.0,2.25,3160,34560,965000.0
1981,Renton,2.0,1.5,1010,7719,306888.0
1981,Auburn,4.0,2.5,1930,8660,250600.0
1981,Sammamish,3.0,2.25,1580,12177,475000.0
1981,Kent,4.0,2.75,3130,139392,565000.0
1981,North Bend,3.0,1.75,1180,14292,455000.0
1981,Bellevue,3.0,1.75,2920,9370,650000.0
1981,Seattle,3.0,2.25,1940,11612,359950.0
1981,Sammamish,3.0,1.75,1300,12731,430000.0
1981,Bellevue,5.0,2.25,2370,15512,913888.0
1981,Issaquah,3.0,1.0,1140,27760,243800.0
1981,Auburn,3.0,1.5,1660,15600,220000.0
1981,Vashon,3.0,2.0,1400,45738,410000.0
1981,Renton,3.0,1.75,1780,10409,342000.0
1981,Redmond,4.0,1.75,2420,37800,602000.0
1981,Kenmore,4.0,3.0,2440,9664,480000.0
1981,Sammamish,4.0,2.25,1980,15086,530000.0
1981,Covington,3.0,1.75,1170,8239,205000.0
1981,Kirkland,4.0,2.5,1850,5444,475000.0
1981,Seattle,2.0,1.0,1190,4440,382500.0
1981,Woodinville,4.0,3.25,4100,241322,775000.0
1981,Federal Way,4.0,2.25,1995,7102,266000.0
1981,Renton,2.0,1.0,1060,7700,170500.0
1981,Redmond,3.0,2.25,1820,8008,475000.0
1981,Renton,2.0,1.0,910,9612,176400.0
1980,Sammamish,3.0,1.75,2330,14892,588500.0
1980,Seattle,3.0,2.5,2850,7130,783500.0
1980,Seattle,4.0,2.5,1890,6156,325000.0
1980,Renton,3.0,2.5,2460,54885,520000.0
1980,Kirkland,3.0,2.75,1540,6760,503000.0
1980,Redmond,4.0,2.25,2250,41688,569000.0
1980,Auburn,3.0,1.5,2240,87625,335000.0
1980,Redmond,3.0,2.25,1660,10140,566000.0
1980,Renton,4.0,2.25,2310,7490,320000.0
1980,Kirkland,4.0,2.25,1800,8623,522000.0
1980,Tukwila,3.0,3.5,2100,12384,356000.0
1980,Kirkland,3.0,2.5,1870,7344,455000.0
1980,Redmond,3.0,2.25,1980,40887,550000.0
1980,Vashon,2.0,1.0,1120,9912,256500.0
1980,Des Moines,2.0,1.75,1100,7600,189650.0
1980,Burien,3.0,1.75,1050,5850,260000.0
1980,Mercer Island,4.0,3.0,4500,21780,870000.0
1980,Auburn,3.0,1.75,2250,26337,325000.0
1980,Redmond,4.0,2.5,2170,9600,550000.0
1980,Shoreline,5.0,3.5,3490,9680,941500.0
1980,Duvall,3.0,1.0,1170,11000,119500.0
1980,Issaquah,4.0,3.75,4610,40202,630000.0
1980,Issaquah,3.0,3.0,2470,36445,525000.0
1980,Issaquah,3.0,2.0,2220,10275,490000.0
1980,Redmond,3.0,1.75,1730,8400,522000.0
1980,SeaTac,3.0,1.75,1900,8540,235000.0
1980,Federal Way,3.0,1.5,1430,7347,198000.0
1980,Kent,4.0,1.75,1820,8118,264000.0
1980,Issaquah,5.0,3.25,3160,10000,574950.0
1980,Carnation,4.0,1.5,1220,9600,310000.0
1980,Federal Way,6.0,3.0,2180,7956,235000.0
1980,Redmond,4.0,2.5,1890,8505,437000.0
1980,Des Moines,2.0,1.75,1390,4482,216500.0
1980,Kent,3.0,1.75,2040,22693,355000.0
1980,Maple Valley,2.0,1.75,1910,3376,230000.0
1980,Kent,2.0,1.0,1310,7128,253000.0
1980,Redmond,3.0,3.25,2030,11070,685000.0
1980,Bothell,4.0,2.25,2570,9503,439000.0
1980,Seattle,3.0,1.75,1660,6250,410000.0
1980,Vashon,2.0,2.0,2930,14057,545000.0
1980,Sammamish,4.0,2.5,2130,35752,580000.0
1979,Issaquah,5.0,2.5,2820,67518,675000.0
1979,Auburn,4.0,2.5,3630,42884,400000.0
1979,Sammamish,3.0,1.75,2910,35200,550000.0
1979,Kirkland,4.0,3.0,2340,7048,485000.0
1979,Federal Way,3.0,1.75,1850,7684,218000.0
1979,Redmond,3.0,1.75,1460,7700,424500.0
1979,Bellevue,4.0,2.5,2830,20345,782000.0
1979,Duvall,3.0,1.75,1780,120661,336900.0
1979,Seattle,5.0,2.75,3060,7015,549900.0
1979,Renton,3.0,2.0,1650,7352,252350.0
1979,Renton,3.0,2.0,1400,7384,225000.0
1979,Lake Forest Park,4.0,2.5,3020,17810,575000.0
1979,Federal Way,4.0,2.25,1860,7000,239900.0
1979,Renton,2.0,2.25,1610,2040,215000.0
1979,Issaquah,4.0,2.25,2110,10698,565000.0
1979,Issaquah,5.0,3.25,4180,49222,869000.0
1979,Sammamish,4.0,2.25,2080,12007,442000.0
1979,Seattle,2.0,1.0,1060,1600,353250.0
1979,Federal Way,4.0,1.5,1930,15531,275000.0
1979,North Bend,4.0,1.75,1960,9300,372000.0
1979,Renton,4.0,2.5,2870,9292,399000.0
1979,Redmond,3.0,2.25,2370,217800,587000.0
1979,Auburn,3.0,2.0,2030,24829,225000.0
1979,Kenmore,4.0,2.75,1680,9545,425000.0
1979,SeaTac,3.0,1.75,1310,9645,242000.0
1979,Seattle,3.0,2.25,1660,6000,425000.0
1979,Bellevue,5.0,3.5,3880,13885,1126000.0
1979,Renton,4.0,2.75,2540,7210,335000.0
1979,Redmond,4.0,1.75,2020,7029,532000.0
1979,Kirkland,3.0,2.5,2680,9750,653000.0
1979,Redmond,3.0,1.5,2170,16600,1150000.0
1979,Redmond,4.0,2.25,2370,9360,684680.0
1979,Covington,3.0,1.75,1760,26055,225000.0
1979,Seattle,4.0,2.75,2490,17833,740000.0
1979,Sammamish,3.0,2.5,2180,15693,545000.0
1979,Kirkland,3.0,2.0,2420,17859,795000.0
1979,Kent,4.0,2.25,2630,39000,454000.0
1979,North Bend,3.0,1.75,1150,9600,309212.0
1979,Federal Way,4.0,2.5,2570,9000,287500.0
1979,Kirkland,3.0,2.25,1600,10240,390000.0
1979,Kirkland,3.0,2.75,1910,7280,441000.0
1979,Renton,4.0,2.0,2200,7700,279000.0
1979,Sammamish,3.0,2.0,2110,18815,1150000.0
1979,Shoreline,3.0,1.0,1110,8593,299900.0
1979,Redmond,4.0,1.75,2110,265716,568000.0
1979,Medina,4.0,2.25,3250,16684,1410000.0
1979,Des Moines,5.0,2.5,2500,9583,235000.0
1979,Kirkland,4.0,2.25,2020,8424,464900.0
1979,Vashon,4.0,2.75,2300,37533,453000.0
1979,Renton,4.0,3.0,3720,15048,500000.0
1979,Pacific,2.0,1.0,900,13531,174000.0
1979,Kirkland,4.0,2.5,2190,9880,630000.0
1979,Seattle,6.0,3.5,3000,8401,527000.0
1979,Auburn,3.0,2.25,2120,14915,332000.0
1979,Sammamish,4.0,3.5,3110,108464,875000.0
1979,Seattle,4.0,2.75,2310,4020,890000.0
1979,Federal Way,4.0,2.25,2010,7688,229000.0
1979,Kenmore,4.0,2.25,2380,17199,470000.0
1979,Issaquah,4.0,1.75,2420,7672,257500.0
1979,Woodinville,5.0,2.75,2910,53898,0.0
1978,Fall City,3.0,2.25,1580,16215,335000.0
1978,Issaquah,3.0,2.25,1800,36704,410000.0
1978,Kirkland,5.0,2.5,2240,7770,455000.0
1978,Seattle,5.0,2.5,2420,8560,352000.0
1978,Redmond,2.0,1.0,1640,17335,379500.0
1978,Bellevue,4.0,2.5,2330,14289,542500.0
1978,Bellevue,4.0,3.25,4700,38412,900000.0
1978,Kirkland,4.0,2.5,2780,6369,505000.0
1978,Covington,3.0,2.25,2450,42180,450000.0
1978,Fall City,4.0,2.5,2150,39449,486000.0
1978,Auburn,3.0,1.0,1100,17334,139000.0
1978,Federal Way,3.0,2.25,2060,38377,306500.0
1978,Covington,5.0,1.75,1730,5200,205000.0
1978,Kent,3.0,2.75,2170,7900,296500.0
1978,Kenmore,5.0,2.75,2190,12687,446000.0
1978,Kent,4.0,2.0,1960,7560,250000.0
1978,Auburn,6.0,5.25,2860,5682,300000.0
1978,Auburn,4.0,2.0,1700,6025,206000.0
1978,Federal Way,4.0,2.25,2000,9000,318989.0
1978,Bellevue,3.0,2.25,2760,40946,1185000.0
1978,North Bend,3.0,2.0,1110,10500,320000.0
1978,North Bend,4.0,2.0,980,10640,295000.0
1978,Woodinville,5.0,2.25,2230,9600,482000.0
1978,Seattle,4.0,2.75,1720,6270,477000.0
1978,Bellevue,4.0,2.25,2290,10687,949880.0
1978,Redmond,4.0,2.5,1850,50662,830000.0
1978,Seattle,7.0,4.5,4140,9066,565000.0
1978,Kent,3.0,1.0,1340,15600,124740.0
1978,Federal Way,4.0,2.25,1720,9753,264950.0
1978,Federal Way,4.0,1.75,1880,7632,266500.0
1978,Auburn,3.0,2.25,1590,11745,190000.0
1978,Sammamish,4.0,1.75,2780,9900,660000.0
1978,Kent,4.0,2.0,1850,7560,250000.0
1978,Issaquah,3.0,1.75,2770,39927,492000.0
1978,Kent,5.0,2.5,3020,21441,320000.0
1978,Bothell,3.0,2.25,1870,9000,425000.0
1978,Renton,3.0,1.5,1650,9380,320000.0
1978,Kent,3.0,1.75,2190,12626,340000.0
1978,Duvall,4.0,2.5,2310,8030,364950.0
1978,Bellevue,4.0,2.25,2500,8500,646000.0
1978,Kenmore,3.0,2.25,1710,11500,385000.0
1978,Carnation,4.0,2.0,1880,14653,407193.0
1978,Sammamish,3.0,1.75,1240,8050,347000.0
1978,Bellevue,4.0,3.25,4130,112521,1900000.0
1978,Federal Way,4.0,1.75,1980,9000,213000.0
1978,Renton,3.0,1.75,2430,9133,335000.0
1978,Vashon,2.0,0.75,1392,43710,350000.0
1978,Bothell,4.0,2.5,2530,7563,400000.0
1978,Snoqualmie,3.0,1.75,1790,27427,325000.0
